foreign,foreigncountry_cleaned,shpmtyear,country_name,country_iso3,cleaned_name,cleaned_ID,cleaned_foreign
Koomurri Management,Australia,2019.0,Australia,AUS,Koomurri Management,AUS_6425,Koomurri Management
2 Xu (Pty),Australia,2020.0,Australia,AUS,2 Xu Pty,AUS_6426,2 Xu Pty
2 Xu (Pty),Australia,2019.0,Australia,AUS,2 Xu Pty,AUS_6426,2 Xu Pty
Confeta (Pty) 6165 Shepherd,Australia,2020.0,Australia,AUS,Confeta Pty 6165 Shepherd,AUS_6427,Confeta Pty 6165 Shepherd
American Golf Supplies 2 Adventure Place,Australia,2020.0,Australia,AUS,American Golf Supplies 2 Adventure Place,AUS_6428,American Golf Supplies 2 Adventure Place
Bretts (Pty),Australia,2020.0,Australia,AUS,Bretts Pty,AUS_6429,Bretts Pty
Lumu Interiors,Australia,2020.0,Australia,AUS,Lumu Interiors,AUS_643,Lumu Interiors
Darwin Middle School,Australia,2020.0,Australia,AUS,Darwin Middle School,AUS_6430,Darwin Middle School
Complete Freight Service,Australia,2020.0,Australia,AUS,Complete Freight Service,AUS_6431,Complete Freight Service
Ceva Air Ocean Sydney,Australia,2019.0,Australia,AUS,Ceva Air Ocean Sydney,AUS_6432,Ceva Air Ocean Sydney
Nid From Tna (Pty),Australia,2019.0,Australia,AUS,Nid From Tna Pty,AUS_6433,Nid From Tna Pty
Nid From Tna (Pty),Australia,2020.0,Australia,AUS,Nid From Tna Pty,AUS_6433,Nid From Tna Pty
Northwear Active,Australia,2019.0,Australia,AUS,Northwear Active,AUS_6434,Northwear Active
E2 Business (Pty),Australia,2020.0,Australia,AUS,E2 Business Pty,AUS_6435,E2 Business Pty
Zenith Interiors (Pty),Australia,2020.0,Australia,AUS,Zenith Interiors Pty,AUS_6436,Zenith Interiors Pty
Gelflexmelbourne Office,Australia,2020.0,Australia,AUS,Gelflexmelbourne Office,AUS_6437,Gelflexmelbourne Office
Medifix (Pty),Australia,2020.0,Australia,AUS,Medifix Pty,AUS_6438,Medifix Pty
In Her Element Sally Maple,Australia,2020.0,Australia,AUS,In Her Element Sally Maple,AUS_6439,In Her Element Sally Maple
Ha Tinh (Pty) Trustee Of Halong Trust,Australia,2020.0,Australia,AUS,Ha Tinh Pty Trustee Of Halong Trust,AUS_644,Ha Tinh Pty Trustee Of Halong Trust
Csl Ltd.,Australia,2020.0,Australia,AUS,Csl,AUS_6440,Csl
Precision Energy Svc Australia (Pty),Australia,2020.0,Australia,AUS,Precision Energy Svc Australia Pty,AUS_6441,Precision Energy Svc Australia Pty
Precision Energy Svc Australia (Pty),Australia,2019.0,Australia,AUS,Precision Energy Svc Australia Pty,AUS_6441,Precision Energy Svc Australia Pty
Luluadams,Australia,2020.0,Australia,AUS,Luluadams,AUS_6442,Luluadams
The Flaming Beacon,Australia,2020.0,Australia,AUS,The Flaming Beacon,AUS_6443,The Flaming Beacon
Schneppa Glass,Australia,2020.0,Australia,AUS,Schneppa Glass,AUS_6444,Schneppa Glass
Ramsay Mcdonald Australia (Pty),Australia,2019.0,Australia,AUS,Ramsay Mcdonald Australia Pty,AUS_6445,Ramsay Mcdonald Australia Pty
Wingbourne Enterprises (Pty),Australia,2019.0,Australia,AUS,Wingbourne Enterprises Pty,AUS_6446,Wingbourne Enterprises Pty
Justine Jenkins,Australia,2019.0,Australia,AUS,Justine Jenkins,AUS_6447,Justine Jenkins
Ras Trade (Pty),Australia,2019.0,Australia,AUS,Ras Trade Pty,AUS_6448,Ras Trade Pty
Leon House Desingn (Pty),Australia,2019.0,Australia,AUS,Leon House Desingn Pty,AUS_6449,Leon House Desingn Pty
Midford Schoolwear Uniforms,Australia,2020.0,Australia,AUS,Midford Schoolwear Uniforms,AUS_645,Midford Schoolwear Uniforms
Midford Schoolwear Uniforms,Australia,2019.0,Australia,AUS,Midford Schoolwear Uniforms,AUS_645,Midford Schoolwear Uniforms
Nalco Champion,Australia,2019.0,Australia,AUS,Nalco Champion,AUS_6450,Nalco Champion
Rescuedumies Com Au Attn John Sharp,Australia,2019.0,Australia,AUS,Rescuedumies Com Au Attn John Sharp,AUS_6451,Rescuedumies Com Au Attn John Sharp
Cfs Logistic (Pty),Australia,2020.0,Australia,AUS,Cfs Logistic Pty,AUS_6452,Cfs Logistic Pty
Xylem Horticulture,Australia,2020.0,Australia,AUS,Xylem Horticulture,AUS_6453,Xylem Horticulture
Timezone Green Hills,Australia,2020.0,Australia,AUS,Timezone Green Hills,AUS_6454,Timezone Green Hills
Dna Paints,Australia,2019.0,Australia,AUS,Dna Paints,AUS_6455,Dna Paints
Sleep Systemsaustralia,Australia,2020.0,Australia,AUS,Sleep Systemsaustralia,AUS_6456,Sleep Systemsaustralia
The Alfresco Room,Australia,2020.0,Australia,AUS,The Alfresco Room,AUS_6457,The Alfresco Room
Antica Trading (Pty),Australia,2020.0,Australia,AUS,Antica Trading Pty,AUS_6458,Antica Trading Pty
J S W D Investments (Pty) Ltd.,Australia,2020.0,Australia,AUS,J S W D Investments Pty,AUS_6459,J S W D Investments Pty
Bowling Centres Australia (Pty),Australia,2020.0,Australia,AUS,Bowling Centres Australia Pty,AUS_646,Bowling Centres Australia Pty
Bowling Centres Australia (Pty),Australia,2019.0,Australia,AUS,Bowling Centres Australia Pty,AUS_646,Bowling Centres Australia Pty
Bowling Centres Australia,Australia,2020.0,Australia,AUS,Bowling Centres Australia Pty,AUS_646,Bowling Centres Australia
Bowling Centres Australia,Australia,2019.0,Australia,AUS,Bowling Centres Australia Pty,AUS_646,Bowling Centres Australia
Zeta Pack,Australia,2020.0,Australia,AUS,Zeta Pack,AUS_6460,Zeta Pack
Exterior Land Living,Australia,2019.0,Australia,AUS,Exterior Land Living,AUS_6461,Exterior Land Living
Again Faster Australia,Australia,2019.0,Australia,AUS,Again Faster Australia,AUS_6462,Again Faster Australia
Shop 2008 Westfiled Shop Centre,Australia,2019.0,Australia,AUS,Shop 2008 Westfiled Shop Centre,AUS_6463,Shop 2008 Westfiled Shop Centre
Timezone Macquarie,Australia,2019.0,Australia,AUS,Timezone Macquarie,AUS_6464,Timezone Macquarie
Monroe Springs (Australia) (Pty) ),Australia,2020.0,Australia,AUS,Monroe Springs Australia Pty,AUS_6465,Monroe Springs Australia Pty
Latorre Dutch Coffe,Australia,2020.0,Australia,AUS,Latorre Dutch Coffe,AUS_6466,Latorre Dutch Coffe
Scalzo Foods,Australia,2020.0,Australia,AUS,Scalzo Foods,AUS_6467,Scalzo Foods
Tk Chemicals Nz Ltd.,Australia,2020.0,Australia,AUS,Tk Chemicals Nz,AUS_6468,Tk Chemicals Nz
Toll Chemical Logistics,Australia,2020.0,Australia,AUS,Toll Chemical Logistics,AUS_6469,Toll Chemical Logistics
Pan Pacific International Trading (Pty),Australia,2020.0,Australia,AUS,Pan Pacific International Trading Pty,AUS_647,Pan Pacific International Trading Pty
Pan Pacific International Trading (Pty),Australia,2019.0,Australia,AUS,Pan Pacific International Trading Pty,AUS_647,Pan Pacific International Trading Pty
Spicers Australia (Pty) 19 Milly Court,Australia,2020.0,Australia,AUS,Spicers Australia Pty 19 Milly Court,AUS_6470,Spicers Australia Pty 19 Milly Court
Bostik Findley Australia (Pty),Australia,2019.0,Australia,AUS,Bostik Findley Australia Pty,AUS_6471,Bostik Findley Australia Pty
Weberstephen Products Aust,Australia,2020.0,Australia,AUS,Weberstephen Products Aust,AUS_6472,Weberstephen Products Aust
Basic State,Australia,2019.0,Australia,AUS,Basic State,AUS_6473,Basic State
Cytec Australia Holdings (Pty),Australia,2020.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Cytec Australia Holdings Pty
Cytec Australia Holdings P/L,Australia,2019.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Cytec Australia Holdings PL
Cytec Australia Holdings,Australia,2020.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Cytec Australia Holdings
Cytec Australia Holding (Pty),Australia,2019.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Cytec Australia Holding Pty
Cytec Australia Holdings (Pty),Australia,2019.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Cytec Australia Holdings Pty
Esco Australia Holdings (Pty) Ltd.,Australia,2020.0,Australia,AUS,Cytec Australia Holdings Pty,AUS_6474,Esco Australia Holdings Pty
3 M Blacktownnowra,Australia,2019.0,Australia,AUS,3 M Blacktownnowra,AUS_6475,3 M Blacktownnowra
Zone Bowling Villawood,Australia,2020.0,Australia,AUS,Zone Bowling Villawood,AUS_6476,Zone Bowling Villawood
Schneider Electric Fs Qld,Australia,2020.0,Australia,AUS,Schneider Electric Fs Qld,AUS_6477,Schneider Electric Fs Qld
Snack Brands Australia,Australia,2020.0,Australia,AUS,Snack Brands Australia,AUS_6478,Snack Brands Australia
Taz Avishka Katherine Artih Kmart Australia,Australia,2020.0,Australia,AUS,Taz Avishka Katherine Artih Kmart Australia,AUS_6479,Taz Avishka Katherine Artih Kmart Australia
Tomy Australia (Pty),Australia,2020.0,Australia,AUS,Tomy Australia Pty,AUS_648,Tomy Australia Pty
Tomy Australia (Pty),Australia,2019.0,Australia,AUS,Tomy Australia Pty,AUS_648,Tomy Australia Pty
Tomy Asutralia (Pty),Australia,2020.0,Australia,AUS,Tomy Australia Pty,AUS_648,Tomy Asutralia Pty
To Order Of Coficom Trading (Pty) Ltd.,Australia,2020.0,Australia,AUS,To Order Of Coficom Trading Pty,AUS_6480,To Order Of Coficom Trading Pty
Kathmandu,Australia,2020.0,Australia,AUS,Kathmandu,AUS_6481,Kathmandu
M V Crystal Serenity,Australia,2020.0,Australia,AUS,M V Crystal Serenity,AUS_6482,M V Crystal Serenity
F K Gardner Sons (Pty),Australia,2020.0,Australia,AUS,F K Gardner Sons Pty,AUS_6483,F K Gardner Sons Pty
Intl Purveyors,Australia,2019.0,Australia,AUS,Intl Purveyors,AUS_6484,Intl Purveyors
Intl Purveyors,Australia,2020.0,Australia,AUS,Intl Purveyors,AUS_6484,Intl Purveyors
Intl Puerveyors Inc.,Australia,2019.0,Australia,AUS,Intl Purveyors,AUS_6484,Intl Puerveyors
Kowtow Clothing Dt Oceania Services,Australia,2019.0,Australia,AUS,Kowtow Clothing Dt Oceania Services,AUS_6485,Kowtow Clothing Dt Oceania Services
Abc Blinds Wa,Australia,2020.0,Australia,AUS,Abc Blinds Wa,AUS_6486,Abc Blinds Wa
Sgs Australia (Pty) 28 Reid Road,Australia,2020.0,Australia,AUS,Sgs Australia Pty 28 Reid Road,AUS_6487,Sgs Australia Pty 28 Reid Road
Dissh Plt,Australia,2019.0,Australia,AUS,Dissh Plt,AUS_6488,Dissh Plt
Mosman Art Gallery,Australia,2019.0,Australia,AUS,Mosman Art Gallery,AUS_6489,Mosman Art Gallery
Tala Booker,Australia,2020.0,Australia,AUS,Tala Booker,AUS_649,Tala Booker
Deer Park Oil Tools (Pty),Australia,2019.0,Australia,AUS,Deer Park Oil Tools Pty,AUS_6490,Deer Park Oil Tools Pty
Cdgq Cdg Quarantine,Australia,2019.0,Australia,AUS,Cdgq Cdg Quarantine,AUS_6491,Cdgq Cdg Quarantine
Styro Boss,Australia,2020.0,Australia,AUS,Styro Boss,AUS_6492,Styro Boss
Unilever Australasia Holdings (Pty),Australia,2019.0,Australia,AUS,Unilever Australasia Holdings Pty,AUS_6493,Unilever Australasia Holdings Pty
Chromaflo Technologies,Australia,2019.0,Australia,AUS,Chromaflo Technologies,AUS_6494,Chromaflo Technologies
Chromaflo Technologies,Australia,2020.0,Australia,AUS,Chromaflo Technologies,AUS_6494,Chromaflo Technologies
Senpu (Pty),Australia,2019.0,Australia,AUS,Senpu Pty,AUS_6495,Senpu Pty
Green Building Products Asia Pacific (Pty),Australia,2020.0,Australia,AUS,Green Building Products Asia Pacific Pty,AUS_6496,Green Building Products Asia Pacific Pty
Green Building Products Asia Pacific (Pty),Australia,2019.0,Australia,AUS,Green Building Products Asia Pacific Pty,AUS_6496,Green Building Products Asia Pacific Pty
Elias Green Garden Center,Australia,2020.0,Australia,AUS,Elias Green Garden Center,AUS_6497,Elias Green Garden Center
Kings Baptist Grammar School Uniform Shop,Australia,2020.0,Australia,AUS,Kings Baptist Grammar School Uniform Shop,AUS_6498,Kings Baptist Grammar School Uniform Shop
Robert William Hindmarsh,Australia,2019.0,Australia,AUS,Robert William Hindmarsh,AUS_6499,Robert William Hindmarsh
Tlb Timber (Pty),Australia,2020.0,Australia,AUS,Tlb Timber Pty,AUS_65,Tlb Timber Pty
Tlb Timber (Pty),Australia,2019.0,Australia,AUS,Tlb Timber Pty,AUS_65,Tlb Timber Pty
Acirl Quality Testing Services (Pty),Australia,2020.0,Australia,AUS,Acirl Quality Testing Services Pty,AUS_650,Acirl Quality Testing Services Pty
Acril Quality Testing Services,Australia,2020.0,Australia,AUS,Acirl Quality Testing Services Pty,AUS_650,Acril Quality Testing Services
Star Moving Australia,Australia,2019.0,Australia,AUS,Star Moving Australia,AUS_6500,Star Moving Australia
Locker System Of Australia (Pty),Australia,2019.0,Australia,AUS,Locker System Of Australia Pty,AUS_6501,Locker System Of Australia Pty
Gather Australia (Pty),Australia,2019.0,Australia,AUS,Gather Australia Pty,AUS_6502,Gather Australia Pty
Gates Australia (Pty),Australia,2019.0,Australia,AUS,Gather Australia Pty,AUS_6502,Gates Australia Pty
Gates Australia (Pty),Australia,2020.0,Australia,AUS,Gather Australia Pty,AUS_6502,Gates Australia Pty
Gates Australia (Pty) Ltd.,Australia,2019.0,Australia,AUS,Gather Australia Pty,AUS_6502,Gates Australia Pty
Michael Green Chaterine Kmart Australia,Australia,2020.0,Australia,AUS,Michael Green Chaterine Kmart Australia,AUS_6503,Michael Green Chaterine Kmart Australia
Inenco Wholesale (Pty) Inenco Wholesalewa Dc,Australia,2019.0,Australia,AUS,Inenco Wholesale Pty Inenco Wholesalewa Dc,AUS_6504,Inenco Wholesale Pty Inenco Wholesalewa Dc
Murrin Murrin Operations (Pty),Australia,2019.0,Australia,AUS,Murrin Murrin Operations Pty,AUS_6505,Murrin Murrin Operations Pty
Dime Studios,Australia,2019.0,Australia,AUS,Dime Studios,AUS_6506,Dime Studios
Wevalley I Australia (Pty),Australia,2020.0,Australia,AUS,Wevalley I Australia Pty,AUS_6507,Wevalley I Australia Pty
Mining Process Solutions (Pty),Australia,2020.0,Australia,AUS,Mining Process Solutions Pty,AUS_6508,Mining Process Solutions Pty
Savio Queis Vienna Coffee,Australia,2019.0,Australia,AUS,Savio Queis Vienna Coffee,AUS_6509,Savio Queis Vienna Coffee
Ina Swim,Australia,2019.0,Australia,AUS,Ina Swim,AUS_651,Ina Swim
Sticks Stones Society (Pty),Australia,2019.0,Australia,AUS,Sticks Stones Society Pty,AUS_6510,Sticks Stones Society Pty
Nautilus International (Pty),Australia,2019.0,Australia,AUS,Nautilus International Pty,AUS_6511,Nautilus International Pty
Oji Food Service Packaging Solutions Aus (Pty),Australia,2019.0,Australia,AUS,Oji Food Service Packaging Solutions Aus Pty,AUS_6512,Oji Food Service Packaging Solutions Aus Pty
Logar Imp. Exp. (Pty),Australia,2020.0,Australia,AUS,Logar Imp Exp Pty,AUS_6513,Logar Imp Exp Pty
Engineered Investments (Pty),Australia,2019.0,Australia,AUS,Engineered Investments Pty,AUS_6514,Engineered Investments Pty
Centre For Future Materials Cfm Research Inn,Australia,2019.0,Australia,AUS,Centre For Future Materials Cfm Research Inn,AUS_6515,Centre For Future Materials Cfm Research Inn
Dutch Mill Tasmanian Dairy (Pty),Australia,2019.0,Australia,AUS,Dutch Mill Tasmanian Dairy Pty,AUS_6516,Dutch Mill Tasmanian Dairy Pty
Dutch Mill Tasmanian Dairy (Pty),Australia,2020.0,Australia,AUS,Dutch Mill Tasmanian Dairy Pty,AUS_6516,Dutch Mill Tasmanian Dairy Pty
Ramela (Pty) T As Maltra Foods,Australia,2019.0,Australia,AUS,Ramela Pty T As Maltra Foods,AUS_6517,Ramela Pty T As Maltra Foods
Deugro Projects Australia (Pty) Ltdsydney,Australia,2019.0,Australia,AUS,Deugro Projects Australia Pty Ltdsydney,AUS_6518,Deugro Projects Australia Pty Ltdsydney
Ceramic Tiles Supplies,Australia,2019.0,Australia,AUS,Ceramic Tiles Supplies,AUS_6519,Ceramic Tiles Supplies
Bridgestone Australia Ltd.,Australia,2019.0,Australia,AUS,Bridgestone Australia,AUS_652,Bridgestone Australia
Bridgestone Australia Ltd.,Australia,2020.0,Australia,AUS,Bridgestone Australia,AUS_652,Bridgestone Australia
Bridgestone Australia,Australia,2020.0,Australia,AUS,Bridgestone Australia,AUS_652,Bridgestone Australia
Archiepelago Outdoor Living.,Australia,2020.0,Australia,AUS,Archiepelago Outdoor Living,AUS_6520,Archiepelago Outdoor Living
Clinical Evaluations (Pty),Australia,2020.0,Australia,AUS,Clinical Evaluations Pty,AUS_6521,Clinical Evaluations Pty
Commodore Plumbing Nsw (Pty),Australia,2019.0,Australia,AUS,Commodore Plumbing Nsw Pty,AUS_6522,Commodore Plumbing Nsw Pty
Vz4 L50 Qantas Component Maintenance Mel,Australia,2020.0,Australia,AUS,Vz4 L50 Qantas Component Maintenance Mel,AUS_6523,Vz4 L50 Qantas Component Maintenance Mel
Specialised Pipe Fittings Australia (Pty),Australia,2020.0,Australia,AUS,Specialised Pipe Fittings Australia Pty,AUS_6524,Specialised Pipe Fittings Australia Pty
Cea Dandenong,Australia,2020.0,Australia,AUS,Cea Dandenong,AUS_6525,Cea Dandenong
Con Kyriakides,Australia,2019.0,Australia,AUS,Con Kyriakides,AUS_6526,Con Kyriakides
Dhl Supply Chain Homebush,Australia,2020.0,Australia,AUS,Dhl Supply Chain Homebush,AUS_6527,Dhl Supply Chain Homebush
St Peters Enterprises P L,Australia,2020.0,Australia,AUS,St Peters Enterprises P L,AUS_6528,St Peters Enterprises P L
Equipco,Australia,2020.0,Australia,AUS,Equipco,AUS_6529,Equipco
Kiu Juong Trading (Pty),Australia,2019.0,Australia,AUS,Kiu Juong Trading Pty,AUS_653,Kiu Juong Trading Pty
Henning Harders Australia (Pty),Australia,2020.0,Australia,AUS,Henning Harders Australia Pty,AUS_6530,Henning Harders Australia Pty
Henning Harders Australia (Pty),Australia,2019.0,Australia,AUS,Henning Harders Australia Pty,AUS_6530,Henning Harders Australia Pty
Crystal Smith Gloweave,Australia,2020.0,Australia,AUS,Crystal Smith Gloweave,AUS_6531,Crystal Smith Gloweave
Pots R Us,Australia,2019.0,Australia,AUS,Pots R Us,AUS_6532,Pots R Us
Woodside Burrup Facilities Co. (Pty),Australia,2020.0,Australia,AUS,Woodside Burrup Facilities Co Pty,AUS_6533,Woodside Burrup Facilities Co Pty
School Of Environmental Rural Science Ers,Australia,2020.0,Australia,AUS,School Of Environmental Rural Science Ers,AUS_6534,School Of Environmental Rural Science Ers
Breez Bed Inspire Furniture (Pty),Australia,2020.0,Australia,AUS,Breez Bed Inspire Furniture Pty,AUS_6535,Breez Bed Inspire Furniture Pty
Rapid Pacific Roll Covering (Pty),Australia,2019.0,Australia,AUS,Rapid Pacific Roll Covering Pty,AUS_6536,Rapid Pacific Roll Covering Pty
Comcater (Pty),Australia,2019.0,Australia,AUS,Comcater Pty,AUS_6537,Comcater Pty
Mark Bock Agencies,Australia,2019.0,Australia,AUS,Mark Bock Agencies,AUS_6538,Mark Bock Agencies
Womens Childrens Hospital,Australia,2019.0,Australia,AUS,Womens Childrens Hospital,AUS_6539,Womens Childrens Hospital
Adidas Australia (Pty) Level 1,Australia,2019.0,Australia,AUS,Adidas Australia Pty Level 1,AUS_654,Adidas Australia Pty Level 1
Adidas Australia (Pty) Level 1,Australia,2020.0,Australia,AUS,Adidas Australia Pty Level 1,AUS_654,Adidas Australia Pty Level 1
Newurhanites (Pty),Australia,2019.0,Australia,AUS,Newurhanites Pty,AUS_6540,Newurhanites Pty
Doehler Flavour Australia,Australia,2020.0,Australia,AUS,Doehler Flavour Australia,AUS_6541,Doehler Flavour Australia
Imperial Tobacco Australia Linfox,Australia,2019.0,Australia,AUS,Imperial Tobacco Australia Linfox,AUS_6542,Imperial Tobacco Australia Linfox
Mastro 5 Design,Australia,2019.0,Australia,AUS,Mastro 5 Design,AUS_6543,Mastro 5 Design
Murobond Paints,Australia,2020.0,Australia,AUS,Murobond Paints,AUS_6544,Murobond Paints
Dwayne Designs,Australia,2019.0,Australia,AUS,Dwayne Designs,AUS_6545,Dwayne Designs
Remarkable Outdoor Living Qld (Pty),Australia,2019.0,Australia,AUS,Remarkable Outdoor Living Qld Pty,AUS_6546,Remarkable Outdoor Living Qld Pty
Gv Footwear (Pty) 1 St Floor 11 Hall Street,Australia,2019.0,Australia,AUS,Gv Footwear Pty 1 St Floor 11 Hall Street,AUS_6547,Gv Footwear Pty 1 St Floor 11 Hall Street
Shop Mm101 Pacific,Australia,2019.0,Australia,AUS,Shop Mm101 Pacific,AUS_6548,Shop Mm101 Pacific
Hw Shipping (Pty),Australia,2019.0,Australia,AUS,Hw Shipping Pty,AUS_6549,Hw Shipping Pty
Samsara Home,Australia,2019.0,Australia,AUS,Samsara Home,AUS_655,Samsara Home
Baci Boutique,Australia,2019.0,Australia,AUS,Baci Boutique,AUS_6550,Baci Boutique
Australian Ultimate Suspension (Pty),Australia,2020.0,Australia,AUS,Australian Ultimate Suspension Pty,AUS_6551,Australian Ultimate Suspension Pty
Leisure Brands Agencies,Australia,2020.0,Australia,AUS,Leisure Brands Agencies,AUS_6552,Leisure Brands Agencies
Mitch Dowd Head Office,Australia,2020.0,Australia,AUS,Mitch Dowd Head Office,AUS_6553,Mitch Dowd Head Office
Garuda Indonesia Per Kkga,Australia,2019.0,Australia,AUS,Garuda Indonesia Per Kkga,AUS_6554,Garuda Indonesia Per Kkga
Swing,Australia,2019.0,Australia,AUS,Swing,AUS_6555,Swing
Norske Skog Paper Mills Albury (Pty) Ltd.,Australia,2019.0,Australia,AUS,Norske Skog Paper Mills Albury Pty,AUS_6556,Norske Skog Paper Mills Albury Pty
Axle Tech (Pty),Australia,2020.0,Australia,AUS,Axle Tech Pty,AUS_6557,Axle Tech Pty
Lgeap Quality Control Officer 2 Wonderland Drive,Australia,2020.0,Australia,AUS,Lgeap Quality Control Officer 2 Wonderland Drive,AUS_6558,Lgeap Quality Control Officer 2 Wonderland Drive
Vco International (Pty) Enrico Kurniadi,Australia,2019.0,Australia,AUS,Vco International Pty Enrico Kurniadi,AUS_6559,Vco International Pty Enrico Kurniadi
Simply Irresistible,Australia,2019.0,Australia,AUS,Simply Irresistible,AUS_656,Simply Irresistible
Genovese,Australia,2019.0,Australia,AUS,Genovese,AUS_6560,Genovese
Edo Arts (Pty),Australia,2020.0,Australia,AUS,Edo Arts Pty,AUS_6561,Edo Arts Pty
E J Milde,Australia,2020.0,Australia,AUS,E J Milde,AUS_6562,E J Milde
